Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,47.000000,0.433846,0.979866,0.113095,0.6014109999999999,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,141,.,.,.,.,,,184,.,.,.,.,,,168,.,.,.,.,,,146,.,.,.,.,,,3,.,.,.,.,,,19,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,47.599998,0.421538,0.9790209999999999,0.100629,0.589329,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,137,.,.,.,.,,,188,.,.,.,.,,,159,.,.,.,.,,,140,.,.,.,.,,,3,.,.,.,.,,,16,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,48.200001,0.39384600000000003,0.977612,0.088435,0.561488,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,128,.,.,.,.,,,197,.,.,.,.,,,147,.,.,.,.,,,131,.,.,.,.,,,3,.,.,.,.,,,13,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,48.799999,0.356923,0.9756100000000001,0.08209,0.52264,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,116,.,.,.,.,,,209,.,.,.,.,,,134,.,.,.,.,,,120,.,.,.,.,,,3,.,.,.,.,,,11,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,49.400002,0.316923,0.972727,0.083333,0.478083,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,103,.,.,.,.,,,222,.,.,.,.,,,120,.,.,.,.,,,107,.,.,.,.,,,3,.,.,.,.,,,10,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,5.500000,0.978462,0.921127,0.129902,0.9489290000000001,1,5,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,318,.,.,.,.,,,7,.,.,.,.,,,408,.,.,.,.,,,327,.,.,.,.,,,28,.,.,.,.,,,53,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,50.099998,0.276923,0.9690719999999999,0.067308,0.43075399999999997,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,90,.,.,.,.,,,235,.,.,.,.,,,104,.,.,.,.,,,94,.,.,.,.,,,3,.,.,.,.,,,7,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,50.700001,0.24615399999999998,0.964706,0.076087,0.392227,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,80,.,.,.,.,,,245,.,.,.,.,,,92,.,.,.,.,,,82,.,.,.,.,,,3,.,.,.,.,,,7,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,51.299999,0.193846,0.955882,0.093333,0.322327,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,63,.,.,.,.,,,262,.,.,.,.,,,75,.,.,.,.,,,65,.,.,.,.,,,3,.,.,.,.,,,7,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,51.900002,0.166154,0.9642860000000001,0.11111099999999999,0.283465,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,54,.,.,.,.,,,271,.,.,.,.,,,63,.,.,.,.,,,54,.,.,.,.,,,2,.,.,.,.,,,7,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,52.500000,0.141538,0.979167,0.11111099999999999,0.24732600000000002,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,46,.,.,.,.,,,279,.,.,.,.,,,54,.,.,.,.,,,47,.,.,.,.,,,1,.,.,.,.,,,6,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,53.099998,0.10461500000000001,0.9722219999999999,0.14285699999999998,0.188904,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,34,.,.,.,.,,,291,.,.,.,.,,,42,.,.,.,.,,,35,.,.,.,.,,,1,.,.,.,.,,,6,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,53.700001,0.092308,1.0,0.138889,0.169014,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,30,.,.,.,.,,,295,.,.,.,.,,,36,.,.,.,.,,,31,.,.,.,.,,,0,.,.,.,.,,,5,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,54.299999,0.067692,1.0,0.137931,0.126801,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,22,.,.,.,.,,,303,.,.,.,.,,,29,.,.,.,.,,,25,.,.,.,.,,,0,.,.,.,.,,,4,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,54.900002,0.05230800000000001,1.0,0.052632000000000005,0.099415,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,17,.,.,.,.,,,308,.,.,.,.,,,19,.,.,.,.,,,18,.,.,.,.,,,0,.,.,.,.,,,1,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,55.599998,0.043077,1.0,0.0,0.082596,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,14,.,.,.,.,,,311,.,.,.,.,,,13,.,.,.,.,,,13,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,56.200001,0.04,1.0,0.0,0.076923,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,13,.,.,.,.,,,312,.,.,.,.,,,12,.,.,.,.,,,12,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,56.799999,0.024615,1.0,0.0,0.048048,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,8,.,.,.,.,,,317,.,.,.,.,,,9,.,.,.,.,,,9,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,57.400002,0.012308,1.0,0.0,0.024316,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,4,.,.,.,.,,,321,.,.,.,.,,,5,.,.,.,.,,,5,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,58.099998,0.006154,1.0,0.0,0.012232,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,2,.,.,.,.,,,323,.,.,.,.,,,3,.,.,.,.,,,3,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
