Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,37.700001,0.738095,0.9237290000000001,0.132353,0.820544,0,2,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,217,.,.,.,.,,,77,.,.,.,.,,,272,.,.,.,.,,,218,.,.,.,.,,,18,.,.,.,.,,,36,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,38.299999,0.717687,0.9260870000000001,0.125475,0.8086760000000001,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,211,.,.,.,.,,,83,.,.,.,.,,,263,.,.,.,.,,,213,.,.,.,.,,,17,.,.,.,.,,,33,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,38.900002,0.693878,0.9279280000000001,0.129412,0.794014,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,204,.,.,.,.,,,90,.,.,.,.,,,255,.,.,.,.,,,206,.,.,.,.,,,16,.,.,.,.,,,33,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,39.599998,0.690476,0.9272729999999999,0.130435,0.7915439999999999,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,203,.,.,.,.,,,91,.,.,.,.,,,253,.,.,.,.,,,204,.,.,.,.,,,16,.,.,.,.,,,33,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,40.200001,0.670068,0.925234,0.130081,0.7772439999999999,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,197,.,.,.,.,,,97,.,.,.,.,,,246,.,.,.,.,,,198,.,.,.,.,,,16,.,.,.,.,,,32,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,40.799999,0.656463,0.9285709999999999,0.128631,0.7691600000000001,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,193,.,.,.,.,,,101,.,.,.,.,,,241,.,.,.,.,,,195,.,.,.,.,,,15,.,.,.,.,,,31,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,41.400002,0.62585,0.925373,0.122271,0.746695,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,184,.,.,.,.,,,110,.,.,.,.,,,229,.,.,.,.,,,186,.,.,.,.,,,15,.,.,.,.,,,28,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,42.000000,0.6088439999999999,0.932642,0.122727,0.736735,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,179,.,.,.,.,,,115,.,.,.,.,,,220,.,.,.,.,,,180,.,.,.,.,,,13,.,.,.,.,,,27,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,42.599998,0.591837,0.9361700000000001,0.11320799999999999,0.725206,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,174,.,.,.,.,,,120,.,.,.,.,,,212,.,.,.,.,,,176,.,.,.,.,,,12,.,.,.,.,,,24,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,43.200001,0.5748300000000001,0.9550559999999999,0.11,0.7176939999999999,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,169,.,.,.,.,,,125,.,.,.,.,,,200,.,.,.,.,,,170,.,.,.,.,,,8,.,.,.,.,,,22,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,43.799999,0.544218,0.9585799999999999,0.10582000000000001,0.6942729999999999,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,160,.,.,.,.,,,134,.,.,.,.,,,189,.,.,.,.,,,162,.,.,.,.,,,7,.,.,.,.,,,20,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,44.599998,0.530612,0.9570549999999999,0.10929000000000001,0.682713,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,156,.,.,.,.,,,138,.,.,.,.,,,183,.,.,.,.,,,156,.,.,.,.,,,7,.,.,.,.,,,20,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,45.299999,0.49319700000000005,0.9545450000000001,0.109827,0.650363,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,145,.,.,.,.,,,149,.,.,.,.,,,173,.,.,.,.,,,147,.,.,.,.,,,7,.,.,.,.,,,19,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,45.900002,0.472789,0.958621,0.110429,0.633257,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,139,.,.,.,.,,,155,.,.,.,.,,,163,.,.,.,.,,,139,.,.,.,.,,,6,.,.,.,.,,,18,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,46.799999,0.43197299999999994,0.9545450000000001,0.114094,0.594781,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,127,.,.,.,.,,,167,.,.,.,.,,,149,.,.,.,.,,,126,.,.,.,.,,,6,.,.,.,.,,,17,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,47.400002,0.397959,0.95935,0.11510799999999999,0.562557,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,117,.,.,.,.,,,177,.,.,.,.,,,139,.,.,.,.,,,118,.,.,.,.,,,5,.,.,.,.,,,16,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,48.000000,0.370748,0.956522,0.122137,0.534373,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,109,.,.,.,.,,,185,.,.,.,.,,,131,.,.,.,.,,,110,.,.,.,.,,,5,.,.,.,.,,,16,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,48.700001,0.346939,0.9626170000000001,0.130081,0.51005,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,102,.,.,.,.,,,192,.,.,.,.,,,123,.,.,.,.,,,103,.,.,.,.,,,4,.,.,.,.,,,16,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,49.299999,0.30952399999999997,0.958333,0.11111099999999999,0.467919,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,91,.,.,.,.,,,203,.,.,.,.,,,108,.,.,.,.,,,92,.,.,.,.,,,4,.,.,.,.,,,12,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,49.900002,0.28231300000000004,0.964706,0.11458299999999999,0.4368,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,83,.,.,.,.,,,211,.,.,.,.,,,96,.,.,.,.,,,82,.,.,.,.,,,3,.,.,.,.,,,11,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,50.500000,0.244898,0.973333,0.107143,0.391333,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,72,.,.,.,.,,,222,.,.,.,.,,,84,.,.,.,.,,,73,.,.,.,.,,,2,.,.,.,.,,,9,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,51.099998,0.217687,0.984375,0.12328800000000001,0.35653,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,64,.,.,.,.,,,230,.,.,.,.,,,73,.,.,.,.,,,63,.,.,.,.,,,1,.,.,.,.,,,9,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,51.700001,0.183673,0.982143,0.125,0.30947199999999997,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,54,.,.,.,.,,,240,.,.,.,.,,,64,.,.,.,.,,,55,.,.,.,.,,,1,.,.,.,.,,,8,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,52.299999,0.153061,0.977778,0.134615,0.26468800000000003,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,45,.,.,.,.,,,249,.,.,.,.,,,52,.,.,.,.,,,44,.,.,.,.,,,1,.,.,.,.,,,7,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,52.900002,0.122449,0.9722219999999999,0.14285699999999998,0.217504,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,36,.,.,.,.,,,258,.,.,.,.,,,42,.,.,.,.,,,35,.,.,.,.,,,1,.,.,.,.,,,6,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,53.500000,0.098639,0.967742,0.138889,0.179031,0,1,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,29,.,.,.,.,,,265,.,.,.,.,,,36,.,.,.,.,,,30,.,.,.,.,,,1,.,.,.,.,,,5,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,54.200001,0.064626,1.0,0.136364,0.121406,0,0,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,19,.,.,.,.,,,275,.,.,.,.,,,22,.,.,.,.,,,19,.,.,.,.,,,0,.,.,.,.,,,3,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,54.799999,0.037415,1.0,0.0,0.072131,0,0,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,11,.,.,.,.,,,283,.,.,.,.,,,10,.,.,.,.,,,10,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,55.400002,0.023809999999999998,1.0,0.0,0.046512,0,0,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,7,.,.,.,.,,,287,.,.,.,.,,,6,.,.,.,.,,,6,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,56.000000,0.013605,1.0,0.0,0.026846,0,0,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,4,.,.,.,.,,,290,.,.,.,.,,,3,.,.,.,.,,,3,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,56.900002,0.003401,1.0,0.0,0.00678,0,0,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,1,.,.,.,.,,,293,.,.,.,.,,,2,.,.,.,.,,,2,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,57.500000,0.003401,0.0,0.0,0.0,0,0,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,1,.,.,.,.,,,293,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,,0,.,.,.,.,,
