Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,*,ALL,*,QUAL,59.400002,0.009658,0.985507,0.0,0.019129,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,67,55.000000,12.000000,.,.,4.583333333333333,,6870,5233.000000,1638.000000,.,.,3.194749694749695,,69,56.000000,12.000000,.,.,4.666666666666667,,68,56.000000,11.000000,.,.,5.090909090909091,,1,0.000000,1.000000,.,.,0.0,,0,0.000000,0.000000,.,.,,
SNP,*,*,ALL,*,QUAL,6.400000,0.9955309999999999,0.9966809999999999,0.049259,0.9961059999999999,3,5,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,6906,5265.000000,.,.,.,,,31,23.000000,.,.,.,,,7288,5504.000000,.,.,.,,,6906,5265.000000,.,.,.,,,23,15.000000,.,.,.,,,359,224.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,60.000000,0.005478,0.975,0.0,0.010895,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,38,31.000000,6.000000,.,.,5.166666666666667,,6899,5257.000000,1644.000000,.,.,3.1976885644768855,,40,32.000000,8.000000,.,.,4.0,,39,32.000000,7.000000,.,.,4.571428571428571,,1,0.000000,1.000000,.,.,0.0,,0,0.000000,0.000000,.,.,,
SNP,*,*,ALL,*,QUAL,60.700001,0.0030269999999999997,0.9523809999999999,0.0,0.006035,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,21,18.000000,.,.,.,,,6916,5270.000000,.,.,.,,,21,17.000000,.,.,.,,,20,17.000000,.,.,.,,,1,0.000000,.,.,.,,,0,0.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,61.400002,0.001297,1.0,0.0,0.002591,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,9,7.000000,.,.,.,,,6928,5281.000000,.,.,.,,,10,8.000000,.,.,.,,,10,8.000000,.,.,.,,,0,0.000000,.,.,.,,,0,0.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,62.200001,0.000721,1.0,0.0,0.001441,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,5,5.000000,.,.,.,,,6932,5283.000000,.,.,.,,,4,4.000000,.,.,.,,,4,4.000000,.,.,.,,,0,0.000000,.,.,.,,,0,0.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,63.200001,0.00043200000000000004,1.0,0.0,0.000865,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,3,3.000000,.,.,.,,,6934,5285.000000,.,.,.,,,2,2.000000,.,.,.,,,2,2.000000,.,.,.,,,0,0.000000,.,.,.,,,0,0.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,63.799999,0.0,1.0,0.0,0.0,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,0,0.000000,.,.,.,,,6937,5288.000000,.,.,.,,,1,1.000000,.,.,.,,,1,1.000000,.,.,.,,,0,0.000000,.,.,.,,,0,0.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,7.000000,0.9955309999999999,0.9966809999999999,0.048476,0.9961059999999999,3,5,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,6906,5265.000000,.,.,.,,,31,23.000000,.,.,.,,,7282,5501.000000,.,.,.,,,6906,5265.000000,.,.,.,,,23,15.000000,.,.,.,,,353,221.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,7.700000,0.9955309999999999,0.9968239999999999,0.047698000000000004,0.9961770000000001,3,5,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,6906,5265.000000,1642.000000,.,.,3.2064555420219243,,31,23.000000,8.000000,.,.,2.875,,7275,5498.000000,1780.000000,.,.,3.08876404494382,,6906,5265.000000,1642.000000,.,.,3.2064555420219243,,22,15.000000,7.000000,.,.,2.142857142857143,,347,218.000000,131.000000,.,.,1.6641221374045803,
SNP,*,*,ALL,*,QUAL,8.300000,0.995243,0.9968239999999999,0.046924,0.996033,3,5,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,6904,5263.000000,.,.,.,,,33,25.000000,.,.,.,,,7267,5493.000000,.,.,.,,,6904,5263.000000,.,.,.,,,22,15.000000,.,.,.,,,341,215.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,9.200000,0.9948100000000001,0.996822,0.045893,0.995815,3,5,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,6901,5261.000000,.,.,.,,,36,27.000000,.,.,.,,,7256,5485.000000,.,.,.,,,6901,5261.000000,.,.,.,,,22,15.000000,.,.,.,,,333,209.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,9.800000,0.9945219999999999,0.996822,0.045110000000000004,0.9956709999999999,3,5,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,6899,5259.000000,.,.,.,,,38,29.000000,.,.,.,,,7249,5481.000000,.,.,.,,,6900,5260.000000,.,.,.,,,22,15.000000,.,.,.,,,327,206.000000,.,.,.,,
